since,until,text,createdAt
2025-06-01,2025-06-30,"https://t.co/W9MDvykddl (FET): Platform AI terdesentralisasi yang memungkinkan pengembangan agen ekonomi otonom untuk otomatisasi tugas dan layanan, dengan fokus pada ekonomi mesin.#bybitindonesia",Tue Jun 24 09:53:50 +0000 2025
2025-06-01,2025-06-30,"Agentic AI Bikin Masa Depan Otomatisasi Bisnis yang Lebih Cepat, Akurat, dan Cerdas https://t.co/qUgFyLTYT0  @indoict",Mon Jun 23 09:37:17 +0000 2025
2025-06-01,2025-06-30,"Agentic AI Bikin Masa Depan Otomatisasi Bisnis yang Lebih Cepat, Akurat, dan Cerdas https://t.co/qUgFyLTYT0 via @indoict",Mon Jun 23 09:36:23 +0000 2025
2025-06-01,2025-06-30,"Gen-Z jadi orang tua?  Bayangin deh—kerja pakai AI, tugas anak tinggal search, tapi juga sigap urus cuan dan mikirin masa depan keluarga💡 https://t.co/V7ITW65yrs",Sat Jun 28 03:55:05 +0000 2025
2025-06-01,2025-06-30,@bffuhd @tubatushooter @qeezfikir Kerja pakai AI hari2? Patutlah otak terencat https://t.co/tRXcTWRzgS,Mon Jun 23 00:38:12 +0000 2025
2025-06-01,2025-06-30,@DedynurPalakka Biar keliatan intelelek ya? Aku sehari-hari kerja pakai AI kok.,Sun Jun 22 15:08:16 +0000 2025
2025-06-01,2025-06-30,"Halo, bayi kecil! Biar ekonomi Indonesia cepet gede sampe 8%, kita pake AI, kayak robot pintar. AI bantu kerja cepet, kayak bikin dokter lebih jago, bank lebih rapi. Tapi, susah loh! Banyak orang belum pinter pake AI, internet di desa lelet, dan data acak-acakan. Jadi, kita harus ajarin orang, benerin internet, dan atur data rapi. Kalau semua beres, ekonomi bisa lari kenceng!",Tue Jun 03 02:43:23 +0000 2025
2025-06-01,2025-06-30,@MikaelDewabrata Udah beda pace wkwk meleng dikit diganti AI skrng,Sun Jun 29 22:30:20 +0000 2025
2025-06-01,2025-06-30,"@hanciepul Yeeeee sialan, giliran suara han diganti AI, foto dia dicrop diganti member lain, VIDEO TIKTOK DIA DICROP DIGANTI MEMBER LAIN, badan dia dipake tp kepalanya diganti member lain and the list goes on tp lupada DIEM AJA YA GILIRAN ADA 1 KASUS BEGINI YG BUKAN HAN AJA DIBAWA KE BASE",Sun Jun 29 16:08:44 +0000 2025
2025-06-01,2025-06-30,@DivHumas_Polri Polisi diganti AI aja bisa nggak sih?,Sun Jun 29 05:10:30 +0000 2025
2025-06-01,2025-06-30,@catuaries Tidak ada jg yg jadi senior karena akan diganti AI kita semua https://t.co/74cgbAcItu,Sat Jun 28 09:27:43 +0000 2025
2025-06-01,2025-06-30,@Ronnie_Rusli @heri1618 isiloP bisa diganti AI aja ga ???,Fri Jun 27 23:42:04 +0000 2025
2025-06-01,2025-06-30,"@byuldalbit Ada skandal support rolenya kak, terakhir katanya mau dihapus/diganti ai, gatau udah selesai belum editnya",Fri Jun 27 13:15:26 +0000 2025
2025-06-01,2025-06-30,"Hook kayak gini gak bisa diganti AI atau tools mewah. Karena yang dibawa: – Suara personal, – Kejujuran, – Dan cara lo ngomong kayak manusia, i mean, literally human. Wkwk....  Dan kabar baiknya…",Thu Jun 26 13:06:29 +0000 2025
2025-06-01,2025-06-30,"Brace yourself ini mah, kerjaan beneran diganti AI. Faakkk",Tue Jun 24 12:43:45 +0000 2025
2025-06-01,2025-06-30,@DivHumas_Polri Keren min pake AI! Apa sebaiknya anggotanyq diganti AI aja min? Biar lebih mengayomi seperti di video..,Tue Jun 24 00:49:12 +0000 2025
2025-06-01,2025-06-30,"@shiromewo kalo kayak SE, webdev, front-end back-end ya jelas bgt udh oversupply dan mudah diganti AI. Tp kerjaan2 IT lain masi banyak yg cerah kedepannya",Mon Jun 23 07:26:13 +0000 2025
2025-06-01,2025-06-30,"Saat otot dah bisa diganti mesin dan otak diganti AI, maka bukankah keberadaan kelas buruh sudah mulai ga relevan?",Mon Jun 23 06:45:21 +0000 2025
2025-06-01,2025-06-30,"Karena tentara indo milih jadi petani dan komisaris, tentaranya diganti AI 😂",Mon Jun 23 03:35:20 +0000 2025
2025-06-01,2025-06-30,"udah mah bagus pake artist begini, diganti AI, gue kasian sama designer2 lama2 ga kerja diganti AI",Mon Jun 23 02:59:45 +0000 2025
2025-06-01,2025-06-30,@sunmoyedeul @tanyarlfes Udh diganti AI dgn dalih 'efisiensi' (ga perlu bayar hak cipta karakternya ke kreator),Mon Jun 23 02:56:02 +0000 2025
2025-06-01,2025-06-30,@tanyarlfes Serius diganti AI? najisss junjungan nya wapres tolol,Sun Jun 22 20:45:59 +0000 2025
2025-06-01,2025-06-30,Kl diganti AI gw gak akan mw nnton bioskop lg tai,Sun Jun 22 18:22:03 +0000 2025
2025-06-01,2025-06-30,@RowletFloff Plis jangan diganti ai ya allah😭,Sun Jun 22 13:40:19 +0000 2025
2025-06-01,2025-06-30,"Dampak lingkungan AI semakin mengkhawatirkan dengan emisi karbon Google melonjak 51%, serta konsumsi listrik yang diprediksi berlipat ganda hingga 2026.  #AmbisiusNews #AImerusakBumi #EmisiGoogle #KonsumsiListrikAI https://t.co/5qJq57l2BM",Sun Jun 29 10:06:01 +0000 2025
2025-06-01,2025-06-30,sharing this karena banyak juga friendlist yang takut sama ai art or stuff. Tapi syukurnya orang orang di circle ku mau tanya dulu dan mastiin sebelum MENGHINDARI bukannya JUDGING ga jelas,Wed Jun 25 11:08:54 +0000 2025
2025-06-01,2025-06-30,"ga gitu cara main lu maemunah, anjir jadi semakin takut sama ai",Tue Jun 24 14:55:56 +0000 2025
2025-06-01,2025-06-30,kalian ga takut sama ai apa ya....,Tue Jun 24 09:56:25 +0000 2025
2025-06-01,2025-06-30,@Elisyanaaa AI mengkhawatirkan,Mon Jun 23 02:29:23 +0000 2025
2025-06-01,2025-06-30,@BosPurwa Bangsa yang besar suka pake AI tapi takut sama AI,Sun Jun 22 14:37:34 +0000 2025
2025-06-01,2025-06-30,"@AnalisaCrypto @Platuk_ndasmu @Ardalyn_ kmu lupa 1 hal bro, kamu takut sama ai sampai pakai ai buat lock kami 🙈",Fri Jun 20 15:37:56 +0000 2025
2025-06-01,2025-06-30,lama lama gue takut sama AI,Fri Jun 20 10:33:04 +0000 2025
2025-06-01,2025-06-30,Jujur aja makin hari gue makin takut sama AI.. Merinding😭,Tue Jun 17 13:42:48 +0000 2025
2025-06-01,2025-06-30,"Orang yang nyuruh takut sama AI biasanya cuma satu: gaptek parah. Teknologi g pernah stagnan, dia evolve tiap hari. So, gimana cara ngelawan sisi gelap AI? ""learn it, master it, use it"" That’s how you stay ahead Yang lu takutin bukan AI tapi kenyataan klo lu g ngerti.",Tue Jun 17 11:33:04 +0000 2025
2025-06-01,2025-06-30,"@bukannanagajah @masabersiapp Di tiktok malah ad yg bilang ""yang takut sama ai cuma orang dgn pekerja rendahan"" si ts katanya software engineer",Tue Jun 17 09:48:49 +0000 2025
2025-06-01,2025-06-30,Gak takut sama AI soalnya AI saat ini bukan true AI,Tue Jun 17 08:55:57 +0000 2025
2025-06-01,2025-06-30,"Bukannya takut sama AI, tapi takut sama ketidaksiapan kita. Kalau UU masih kosong, negara rawan serangan. Indonesia Darurat Dasar Hukum Keamanan Siber https://t.co/cdKYWHs0nv",Tue Jun 17 03:46:26 +0000 2025
2025-06-01,2025-06-30,"@iluskevad hasil fotonya rl banget, makin takut sama ai",Tue Jun 17 03:20:13 +0000 2025
2025-06-01,2025-06-30,"@bukannanagajah @masabersiapp Salah besar kl takut sama AI, kita ga bisa menghindar dr AI, kitaharus bersiap",Mon Jun 16 22:52:17 +0000 2025
2025-06-01,2025-06-30,Ko jadi takut sama AI ya. Serem bgt mirip kek asli,Mon Jun 16 22:11:54 +0000 2025
2025-06-01,2025-06-30,Sumpah makin takut sama AI….,Mon Jun 16 17:40:04 +0000 2025
2025-06-01,2025-06-30,"Padahal kalo di platform aplikasi Jobcity, ada Pencocokan Cerdas (Smart Matching), fitur berbasis AI yg pake algoritma kompleks untuk konekin kandidat dg lowongan kerja yg paling sesuai  Jadi kita sbg pelamar kerja cuma perlu isi data diri selengkap-lengkapnya biar dicariin kerjaan sama AI, canggih banget yak 🥰",Fri Jun 27 13:30:59 +0000 2025
2025-06-01,2025-06-30,"@worksfess in this economy gausa pertaruhkan karir kata gw mah unless u mau berdikari sendiri ya go ahead, u ga perlu idealis sesuai moral pribadi (ghuwe anti AI bro) dan merasa bertanggung jawab atas semua keputusan atasan. FYI corporate dan agency luar uda berlomba explore AI.",Thu Jun 26 19:19:43 +0000 2025
2025-06-01,2025-06-30,"in this economy gausa pertaruhkan karir kata gw mah unless u mau berdikari sendiri ya go ahead, u ga perlu idealis sesuai moral pribadi (ghuwe anti AI bro) dan merasa bertanggung jawab atas semua keputusan atasan. FYI corporate dan agency luar uda berlomba explore AI.",Thu Jun 26 19:19:38 +0000 2025
2025-06-01,2025-06-30,"Ayu Watanabe, penulis manga populer LDK, akan kembali dengan manga terbarunya, ""Kokoro, Ai ni Arazu"" yang akan terbit di majalah Kiss pada 25 Juli. Manga ini bercerita  seorang wanita karir yang yang kehidupannya berubah ketika seorang bartender muda tinggal bersamanya. https://t.co/eIns0BWO7I",Thu Jun 26 05:07:00 +0000 2025
2025-06-01,2025-06-30,"Masa depan kerja bukan lagi AI vs. Manusia, tapi AI + Manusia. 🙌  Wawancara mendalam @shmula dengan CEO @JoinSapien, @RowanRK6, membahas cara kita bisa dibayar untuk melatih AI dan menjadi bagian inti dari ekonomi data. Bukan diganti, tapi diberdayakan. Wawasan yang wajib didengar!   #AI #Web3 #FutureOfWork",Wed Jun 25 06:04:56 +0000 2025
2025-06-01,2025-06-30,"**7/  👨‍💻👩‍💻  Career Path:  Jadi Programmer, Mau Sampai Mana?**  Jalan karir di dunia programming luas banget!  Bisa jadi Web Developer, Mobile Developer, Data Scientist, AI Engineer, dan banyak lagi!... (cont)",Tue Jun 24 21:26:35 +0000 2025
2025-06-01,2025-06-30,"@rosdyana_kusuma Prospek karir utk AI engineer di Taiwan gmn, Pak?",Tue Jun 24 02:59:34 +0000 2025
2025-06-01,2025-06-30,"Secara singkat, video yang dibahas menjelaskan tiga industri dengan peluang karir dan bisnis terbaik untuk 2025 berdasarkan analisis Bloomberg Terminal, yaitu Teknologi, Kesehatan, dan Energi Terbarukan.   1. Teknologi: Peluang di AI, data science, dan komputasi awan, namun tantangannya adalah kekurangan tenaga kerja dan regulasi ketat. 2. Kesehatan: Prospek di telehealth dan farmasi khusus, tapi menghadapi biaya tinggi dan ancaman siber. 3. Energi Terbarukan: Pertumbuhan di energi surya dan angin, tetapi terkendala biaya awal dan ketidakpastian kebijakan.  Setiap industri menawarkan potensi besar, namun juga memiliki tantangan signifikan. https://t.co/BFoTHXdgYb",Mon Jun 23 12:57:33 +0000 2025
2025-06-01,2025-06-30,"@srayhandym21632 @openloop_so Bandwidth tak terpakai jadi bahan AI, inovasi luar biasa.   350K+ wallet, 400K+ unduhan, pertumbuhan pesat OpenLoop.   Dukungan $15 juta IPN, langkah besar ke masa depan.   Kerja sama Phron AI, teknologi hijau semakin berkembang.",Sun Jun 22 17:23:15 +0000 2025
2025-06-01,2025-06-30,@idextratime Mau naik karir kok dilarang 🤣,Sun Jun 22 16:29:43 +0000 2025
2025-06-01,2025-06-30,"@ai_haibara15 yesss, dari dia sekarang udah banyak hatters aja aku udah jamin dia bakalan sukses wkwkw, soale kalo ga keren gak menarik ga mungkin banyak pembenci kan🫣sukses teruss abiii, karir mu abis ini bakalan melonjak banget",Sun Jun 22 14:22:51 +0000 2025
2025-06-01,2025-06-30,"@banjarbase Kalimat andalan nya ""aku melepas karir ku demi ikm"" PRET, Inya meninggal akan gawian Inya karna Inya hndk menumpang hidup lwn km Nder ai tapi kalimat itu yg di jadikan nya senjata sekira km merasa bersalah, Inya tu manusia playing victim☺️",Sun Jun 22 08:59:09 +0000 2025
2025-06-01,2025-06-30,@Tawadotcom akankah karir arsitek digantikan ai 😿,Sun Jun 22 04:10:34 +0000 2025
2025-06-01,2025-06-30,"**8/🚀  Career Path:  Jadi Programmer Itu Gimana Sih?**  Banyak banget jalur karir buat programmer!  Bisa jadi Web Developer, Mobile Developer, Data Scientist, AI Engineer, dan masih banyak lagi!... (cont)",Sat Jun 21 17:23:34 +0000 2025
2025-06-01,2025-06-30,"AI udah di Depan Mata. Gimana Biar Kita Tetap Relevan & Nggak Ketinggalan?  Lanjutin obrolan soal AI dan masa depan kerja: Kita nggak harus lawan AI. Yang lebih penting, gimana kita bisa kerja bareng dia.  Gasss kita sharing 👇",Sat Jun 21 06:44:08 +0000 2025
2025-06-01,2025-06-30,Ada lowongan kerja gak Khun Ai? Saya mau ngelamar nih 🤓  #HarmonySecretQ7 #HarmonySecret #ลูกหมีซอนญ่า #LMSY https://t.co/9E6hUsE9Kp,Sat Jun 21 05:56:21 +0000 2025
2025-06-01,2025-06-30,"@wattpadmenfess_ ceo-ceo yang menjunjung tinggi pimpinan agung, siklus toxic tapi engga ada sebab akibat dan ending yang jelas, riset karir tokoh yang sepele, penulisan acakadut, redflad dinormalisasi, cover AI+ tulisan AI gue ada feeling aja gitu",Sat Jun 21 01:02:04 +0000 2025
2025-06-01,2025-06-30,⚠️ Fakta terbaru dari dunia rekrutmen teknik: Perusahaan manufaktur &amp; desain produk sudah mulai nanya skill AI &amp; prompt engineering di lowongan kerja. ➡️ Bukan cuma bisa AutoCAD atau SolidWorks doang sekarang...,Thu Jun 19 21:31:41 +0000 2025
2025-06-01,2025-06-30,"Lowongan kerja TKIT, SDIT dan SMPIT AI Falah Kota Cirebon   Info Persyaratan dan Cara Melamar klik link dibawah ini https://t.co/Gb2sdTe1xH",Wed Jun 18 05:03:52 +0000 2025
2025-06-01,2025-06-30,"<End of Threads>  Kalau mau informasi lebih tentang lowongan kerja dan cara Apply + Keuntungan apa-aja yang bisa didapat langsung cek di: - Buka website @CryptoRank_io  - Scroll Paling bawah > Klik bagian Careers Good luck! Gak bisa bahasa inggris?  Belajar, dah ada AI & banyak tempat Les! Gw pernah bikit post sekitar 1-2 bulan lalu, you guys need to learn english! Why? so when the opportunity like this come you're ready to apply and fight for the position!",Tue Jun 17 15:14:57 +0000 2025
2025-06-01,2025-06-30,Cuba feature AI-Generated : Suggested Skill! 💼✨  Feature ni mudahkan jobseeker untuk cari semula skill yang mungkin terlepas pandang atau terlupa!  Sayang la kalau tak masukkan skill terbaik dalam profile korang 🙂‍↔️  so jom try AI di sini 🔗 https://t.co/Z7FJipmB2I https://t.co/jdDJfefyYF,Mon Jun 16 07:54:37 +0000 2025
2025-06-01,2025-06-30,"denger pengalaman katingku yang dulu kuliahnya sering nongkrong, fresh graduate cv masih polosan, belom ketemu sregnya mau jadi apa, ternyata rezekinya malah skr jadi quality analyst di perusahaan AI amrik dalam waktu 2 thn setelah lulus tu masyaallaaaaah rezekinya bagus bgt :’)",Fri Jun 13 04:38:23 +0000 2025
2025-06-01,2025-06-30,"jadi jobseeker ovt ai gawe teu tenang ceurik wae, apasi hidup teh",Thu Jun 12 23:50:55 +0000 2025
2025-06-01,2025-06-30,"Bikin CV makin menarik kini makin mudah dengan 5 tools AI gratis yang bantu susun konten, cek ATS, dan sesuaikan dengan lowongan kerja. https://t.co/JNhIXbaTS3",Sat Jun 07 06:48:11 +0000 2025
2025-06-01,2025-06-30,"Unpopular opinion about AI, salah satu cara mengatasi krisis populasi di masa depan, di negara maju. Tanpa regenerasi, jumlah usai produktif lebih sedikit dari lansia. Yg paling terdampak adanya AI adalah negara padat penduduk, demand lebih banyak daripada jumlah lowongan kerja.",Fri Jun 06 14:49:15 +0000 2025
2025-06-01,2025-06-30,"@_BangFu Betul bang, semoga kedepannya bisa lebih bermanfaat lagi dan para jobseeker bisa melewati masa² sulit ditengah gempuran AI.",Wed Jun 04 14:42:06 +0000 2025
2025-06-01,2025-06-30,"@azamuddin91 Kata temanku, kerja jadi programmer itu usia kariernya pendek. Maksudnya, jalan 10-15 tahun, otak mulai capek. Tapi, jagat IT terus berkembang. Bahasa baru, AI dll. Sementara itu Fresh Graduate bermunculan. Mereka otak baru, muda dan fresh yg masih sanggup diajak kerja kaya kuda",Wed Jun 04 00:07:42 +0000 2025
2025-06-01,2025-06-30,"@worksfess Banyakin investasi isi kepala aja der banyak di medsos sma internet sekarang tamabah AI jga,fokus pengembangan diri dulu aja..nnti malah lu yang bikin lowongan kerja",Tue Jun 03 06:38:34 +0000 2025
2025-06-01,2025-06-30,"Jadi simpelnya gini : andai ChatGPT itu sebuah pesawat jet super canggih, mereka yg dibajak itu : - Jiahui Yu &amp; Hongyu Ren, insinyur mesin pesawat   - Shengjia Zhao,desainer sistem navigasi dari AI -Shuchao Bi,pakar sensor kamera canggih.",Sun Jun 29 13:20:24 +0000 2025
2025-06-01,2025-06-30,dengan adanya AI semakin membantu pekerjaan desainer.,Sun Jun 29 07:41:04 +0000 2025
2025-06-01,2025-06-30,"Gue juga gak mendukung pake AI, but kita liat as instansi make chat gpt kita di jelek2in tp penulis yg nge commercialin tulisan dia di wattpad malah didukung, like wut?",Sun Jun 29 02:27:00 +0000 2025
2025-06-01,2025-06-30,Wow wow drama baru di perbukuan. Kayak di sini wattpad aja masih pada ada yang mendukung menggunakan AI / chatgpt. Sedangkan saat ini penulis seterkenal jessa hastings aja kena backlash karena dia mendukung ada pembaca dia bikin cerita pake ai,Sun Jun 29 02:26:59 +0000 2025
2025-06-01,2025-06-30,"@wattpadmenfess_ Jangan sebut org itu penulis. Dia bukan penulis krn modal bikin prompt doang. Gak ad yg normalisasi AI, yg normalisasi, berarti emang pengguna AI. Ngebet pengin jd penulis, tp entah terlalu malas utk menulis sendiri atau emang gak punya kemampuan. Makanya pake AI.",Sat Jun 28 23:38:11 +0000 2025
2025-06-01,2025-06-30,"Penulis yang pakai AI tu gak pantes disebut penulis y blegug, mangnya dia nulis kalau isi tulisannya dibikinin AI? Cuma modal prompt aja bangga",Sat Jun 28 23:34:37 +0000 2025
2025-06-01,2025-06-30,"@staramasser siang kak Stara, Ai bisa joki kedua quest iah~ - seorang penulis sudah sampai hari ke-3 jadi 16.000 - institut sudah setengah jalan jadi 30.000  take both jadi 46.000 aja ia sama Ai, laporan lengkap, ada loyalty card dan avail qris!",Fri Jun 27 07:05:12 +0000 2025
2025-06-01,2025-06-30,"kamu tuh plagiat. ""narasi sama"" artinya plagiat. malu kocaaakkk nyolong tulisan sesama penulis &amp; diubah charanya doang.   Tuhan maha pemaaf, minclo pemaaf tapi gue tidak anyinggggg dirga ai kesayangan gue banget, kocak lu.   satu lagi, belajar cara nulis permintaan maaf yg bener.",Thu Jun 26 15:22:39 +0000 2025
2025-06-01,2025-06-30,"Sebagai software engineer dan juga desainer grafis maka pandangan gw tentang AI itu adalah dia itu alat dan tujuannya untuk membantu kita  kapan dia membuat kita jadi obselete/tergantikan? ketika kita gak bisa memberikan value lebih baik dari dia.  nah untuk art, saya cukup terbantu di workflow untuk desain berkat AI, yg paling sederhana aja, fitur AI untuk mendeteksi object dan menghilangkan background atau foreground, itu membuat kerjaan jadi lebih simple  kemudian korelasi dengan prompt yg sakti bisa bikin gambar bagus justru malah membantu gw untuk menghasilkan apa yang gw mau dengan lebih cepat, jadi bisa generate bebrapa object lebih cepat daripada mesti buat 1-1 walaupun AI skrg masih sulit untuk konsisten tapi sudah semakin bisa konsisten  so menurut gw yg resisten itu adalah yang tidak mau beradaptasi dan menyesuaikan dengan perkembangan jaman.  persis seperti jaman sebelum banyak sistem informasi akuntansi, banyak para akuntan yg menolak tapi ada juga banyak yg menerima karena menyederhanakan pekerjaannya, proses jurnal lebih mudah, dll  begitu jg ketika penemuan spreadsheet / excel kan itu memudahkan banget",Thu Jun 26 06:19:40 +0000 2025
2025-06-01,2025-06-30,"@buryamcaca @bepituLaz @arisetyo_v2 Sebagai desainer aku berani bilang mungkin lebih dr 90% org ga bs ngerasain ""rasa"" yg digembar-gembor ini. Kalau rasa ini segitu kerasany, gakan ada yg generate art AI dr awal. Skrg semua desainer struggling nyari klien yg mau respek profesi n rate kita daripada ngeprompt sendiri",Thu Jun 26 03:06:18 +0000 2025
2025-06-01,2025-06-30,"gw ga melarang penggunaan ai, tapi ai harus di elaborasi dan seharus nya kampus mengajarkan elaborasi ai dengan baik bukan apa apa pake ai secara keseluruhan , karena 5 taun ke depan pasti ai berkembang pesat, miris aja sekelas univ pake ai sedangkan masih banyak graphic desainer",Wed Jun 25 13:24:44 +0000 2025
2025-06-01,2025-06-30,@FMBaJa Waaaaaa...salah 1 penulis favorit ai,Wed Jun 25 12:46:51 +0000 2025
2025-06-01,2025-06-30,"Tidak bisa dipastikan apakah puisi ini dibuat oleh AI. Bahasanya puitis dengan imajeri seperti ""waktu berlalu"" dan ""lipatan langit,"" yang bisa dihasilkan oleh AI atau manusia. Generator puisi AI untuk bahasa Indonesia ada, tapi penulis manusia juga mampu menciptakan gaya serupa. Tanpa alat deteksi AI seperti https://t.co/w4VkJqEpo9, sulit menentukan asalnya. Kemungkinan keduanya sama-sama valid.",Wed Jun 25 10:58:58 +0000 2025
